name,sku,barcode,regular_price,stock,height_cm,color,status
Тестовий світильник 3347,QA-03347,48200003347,4199,6,75,чорний,draft
Тестовий світильник 3348,QA-03348,48200003348,4699,7,100,зелений,draft
Тестовий світильник 3349,QA-03349,48200003349,5199,8,50,сірий,draft
Тестовий світильник 3350,QA-03350,48200003350,5699,9,75,чорний,draft
Тестовий світильник 3351,QA-03351,48200003351,3699,10,100,зелений,draft
Тестовий світильник 3352,QA-03352,48200003352,4199,11,50,сірий,draft
Тестовий світильник 3353,QA-03353,48200003353,4699,12,75,чорний,draft
Тестовий світильник 3354,QA-03354,48200003354,5199,13,100,зелений,draft
Тестовий світильник 3355,QA-03355,48200003355,5699,14,50,сірий,draft
Тестовий світильник 3356,QA-03356,48200003356,3699,15,75,чорний,draft
Тестовий світильник 3357,QA-03357,48200003357,4199,16,100,зелений,draft
Тестовий світильник 3358,QA-03358,48200003358,4699,17,50,сірий,draft
Тестовий світильник 3359,QA-03359,48200003359,5199,18,75,чорний,draft
Тестовий світильник 3360,QA-03360,48200003360,5699,19,100,зелений,draft
Тестовий світильник 3361,QA-03361,48200003361,3699,0,50,сірий,draft
Тестовий світильник 3362,QA-03362,48200003362,4199,1,75,чорний,draft
Тестовий світильник 3363,QA-03363,48200003363,4699,2,100,зелений,draft
Тестовий світильник 3364,QA-03364,48200003364,5199,3,50,сірий,draft
Тестовий світильник 3365,QA-03365,48200003365,5699,4,75,чорний,draft
Тестовий світильник 3366,QA-03366,48200003366,3699,5,100,зелений,draft
Тестовий світильник 3367,QA-03367,48200003367,4199,6,50,сірий,draft
Тестовий світильник 3368,QA-03368,48200003368,4699,7,75,чорний,draft
Тестовий світильник 3369,QA-03369,48200003369,5199,8,100,зелений,draft
Тестовий світильник 3370,QA-03370,48200003370,5699,9,50,сірий,draft
Тестовий світильник 3371,QA-03371,48200003371,3699,10,75,чорний,draft
Тестовий світильник 3372,QA-03372,48200003372,4199,11,100,зелений,draft
Тестовий світильник 3373,QA-03373,48200003373,4699,12,50,сірий,draft
Тестовий світильник 3374,QA-03374,48200003374,5199,13,75,чорний,draft
Тестовий світильник 3375,QA-03375,48200003375,5699,14,100,зелений,draft
Тестовий світильник 3376,QA-03376,48200003376,3699,15,50,сірий,draft
Тестовий світильник 3377,QA-03377,48200003377,4199,16,75,чорний,draft
Тестовий світильник 3378,QA-03378,48200003378,4699,17,100,зелений,draft
Тестовий світильник 3379,QA-03379,48200003379,5199,18,50,сірий,draft
Тестовий світильник 3380,QA-03380,48200003380,5699,19,75,чорний,draft
Тестовий світильник 3381,QA-03381,48200003381,3699,0,100,зелений,draft
Тестовий світильник 3382,QA-03382,48200003382,4199,1,50,сірий,draft
Тестовий світильник 3383,QA-03383,48200003383,4699,2,75,чорний,draft
Тестовий світильник 3384,QA-03384,48200003384,5199,3,100,зелений,draft
Тестовий світильник 3385,QA-03385,48200003385,5699,4,50,сірий,draft
Тестовий світильник 3386,QA-03386,48200003386,3699,5,75,чорний,draft
Тестовий світильник 3387,QA-03387,48200003387,4199,6,100,зелений,draft
Тестовий світильник 3388,QA-03388,48200003388,4699,7,50,сірий,draft
Тестовий світильник 3389,QA-03389,48200003389,5199,8,75,чорний,draft
Тестовий світильник 3390,QA-03390,48200003390,5699,9,100,зелений,draft
Тестовий світильник 3391,QA-03391,48200003391,3699,10,50,сірий,draft
Тестовий світильник 3392,QA-03392,48200003392,4199,11,75,чорний,draft
Тестовий світильник 3393,QA-03393,48200003393,4699,12,100,зелений,draft
Тестовий світильник 3394,QA-03394,48200003394,5199,13,50,сірий,draft
Тестовий світильник 3395,QA-03395,48200003395,5699,14,75,чорний,draft
Тестовий світильник 3396,QA-03396,48200003396,3699,15,100,зелений,draft
Тестовий світильник 3397,QA-03397,48200003397,4199,16,50,сірий,draft
Тестовий світильник 3398,QA-03398,48200003398,4699,17,75,чорний,draft
Тестовий світильник 3399,QA-03399,48200003399,5199,18,100,зелений,draft
Тестовий світильник 3400,QA-03400,48200003400,5699,19,50,сірий,draft
Тестовий світильник 3401,QA-03401,48200003401,3699,0,75,чорний,draft
Тестовий світильник 3402,QA-03402,48200003402,4199,1,100,зелений,draft
Тестовий світильник 3403,QA-03403,48200003403,4699,2,50,сірий,draft
Тестовий світильник 3404,QA-03404,48200003404,5199,3,75,чорний,draft
Тестовий світильник 3405,QA-03405,48200003405,5699,4,100,зелений,draft
Тестовий світильник 3406,QA-03406,48200003406,3699,5,50,сірий,draft
Тестовий світильник 3407,QA-03407,48200003407,4199,6,75,чорний,draft
Тестовий світильник 3408,QA-03408,48200003408,4699,7,100,зелений,draft
Тестовий світильник 3409,QA-03409,48200003409,5199,8,50,сірий,draft
Тестовий світильник 3410,QA-03410,48200003410,5699,9,75,чорний,draft
Тестовий світильник 3411,QA-03411,48200003411,3699,10,100,зелений,draft
Тестовий світильник 3412,QA-03412,48200003412,4199,11,50,сірий,draft
Тестовий світильник 3413,QA-03413,48200003413,4699,12,75,чорний,draft
Тестовий світильник 3414,QA-03414,48200003414,5199,13,100,зелений,draft
Тестовий світильник 3415,QA-03415,48200003415,5699,14,50,сірий,draft
Тестовий світильник 3416,QA-03416,48200003416,3699,15,75,чорний,draft
Тестовий світильник 3417,QA-03417,48200003417,4199,16,100,зелений,draft
Тестовий світильник 3418,QA-03418,48200003418,4699,17,50,сірий,draft
Тестовий світильник 3419,QA-03419,48200003419,5199,18,75,чорний,draft
Тестовий світильник 3420,QA-03420,48200003420,5699,19,100,зелений,draft
Тестовий світильник 3421,QA-03421,48200003421,3699,0,50,сірий,draft
Тестовий світильник 3422,QA-03422,48200003422,4199,1,75,чорний,draft
Тестовий світильник 3423,QA-03423,48200003423,4699,2,100,зелений,draft
Тестовий світильник 3424,QA-03424,48200003424,5199,3,50,сірий,draft
Тестовий світильник 3425,QA-03425,48200003425,5699,4,75,чорний,draft
Тестовий світильник 3426,QA-03426,48200003426,3699,5,100,зелений,draft
Тестовий світильник 3427,QA-03427,48200003427,4199,6,50,сірий,draft
Тестовий світильник 3428,QA-03428,48200003428,4699,7,75,чорний,draft
Тестовий світильник 3429,QA-03429,48200003429,5199,8,100,зелений,draft
Тестовий світильник 3430,QA-03430,48200003430,5699,9,50,сірий,draft
Тестовий світильник 3431,QA-03431,48200003431,3699,10,75,чорний,draft
Тестовий світильник 3432,QA-03432,48200003432,4199,11,100,зелений,draft
Тестовий світильник 3433,QA-03433,48200003433,4699,12,50,сірий,draft
Тестовий світильник 3434,QA-03434,48200003434,5199,13,75,чорний,draft
Тестовий світильник 3435,QA-03435,48200003435,5699,14,100,зелений,draft
Тестовий світильник 3436,QA-03436,48200003436,3699,15,50,сірий,draft
Тестовий світильник 3437,QA-03437,48200003437,4199,16,75,чорний,draft
Тестовий світильник 3438,QA-03438,48200003438,4699,17,100,зелений,draft
Тестовий світильник 3439,QA-03439,48200003439,5199,18,50,сірий,draft
Тестовий світильник 3440,QA-03440,48200003440,5699,19,75,чорний,draft
Тестовий світильник 3441,QA-03441,48200003441,3699,0,100,зелений,draft
Тестовий світильник 3442,QA-03442,48200003442,4199,1,50,сірий,draft
Тестовий світильник 3443,QA-03443,48200003443,4699,2,75,чорний,draft
Тестовий світильник 3444,QA-03444,48200003444,5199,3,100,зелений,draft
Тестовий світильник 3445,QA-03445,48200003445,5699,4,50,сірий,draft
Тестовий світильник 3446,QA-03446,48200003446,3699,5,75,чорний,draft
Тестовий світильник 3447,QA-03447,48200003447,4199,6,100,зелений,draft
Тестовий світильник 3448,QA-03448,48200003448,4699,7,50,сірий,draft
Тестовий світильник 3449,QA-03449,48200003449,5199,8,75,чорний,draft
